ticker,sector,date,fundamental_score,technical_score,sentiment_score,price_now,price_future,label,vix_level,stock_beta,peg_ratio,rsi_14
GS,Investment Banking,2026-02-19,72.6,,49.8,916.65,831.27,0,20.23,1.311,0.9608,
GS,Investment Banking,2026-02-20,72.6,,47.8,922.24,831.27,0,19.09,1.311,0.9608,
GS,Investment Banking,2026-02-23,72.6,,41.0,892.31,841.84,0,21.01,1.311,0.9608,
GS,Investment Banking,2026-02-24,72.6,,43.4,902.27,822.64,0,19.55,1.311,0.9608,
GS,Investment Banking,2026-02-25,72.6,,46.2,921.38,802.89,0,17.93,1.311,0.9608,
GS,Investment Banking,2026-02-26,72.6,,43.9,929.0,845.99,0,18.63,1.311,0.9608,71.17
GS,Investment Banking,2026-02-27,72.6,,44.7,859.57,845.99,0,19.86,1.311,0.9608,51.99
GS,Investment Banking,2026-03-02,72.6,,47.5,861.7,860.21,0,21.44,1.311,0.9608,52.41
GS,Investment Banking,2026-03-03,72.6,,53.0,862.58,863.04,1,23.57,1.311,0.9608,52.6
GS,Investment Banking,2026-03-04,72.6,,52.7,867.25,866.05,0,21.15,1.311,0.9608,53.63
GS,Investment Banking,2026-03-05,72.6,,50.3,835.46,866.05,1,23.75,1.311,0.9608,46.22
GS,Investment Banking,2026-03-06,72.6,18.7,52.3,821.42,866.05,1,29.49,1.311,0.9608,43.37
GS,Investment Banking,2026-03-09,72.6,20.1,49.1,832.03,905.75,1,25.5,1.311,0.9608,46.08
GS,Investment Banking,2026-03-10,72.6,20.7,50.0,833.81,903.72,1,24.93,1.311,0.9608,46.54
GS,Investment Banking,2026-03-11,72.6,18.8,49.4,823.76,907.8,1,24.23,1.311,0.9608,44.24
GS,Investment Banking,2026-03-12,72.6,13.3,44.5,787.52,890.79,1,27.29,1.311,0.9608,37.11
GS,Investment Banking,2026-03-13,72.6,13.4,41.4,782.21,890.79,1,27.19,1.311,0.9608,36.19
MS,Investment Banking,2026-02-06,78.8,,33.8,179.96,160.45,0,20.37,1.182,0.8718,
MS,Investment Banking,2026-02-09,78.8,,29.7,182.35,160.89,0,17.36,1.182,0.8718,
MS,Investment Banking,2026-02-10,78.8,,32.0,177.89,154.37,0,17.79,1.182,0.8718,
MS,Investment Banking,2026-02-11,78.8,,33.1,176.68,154.87,0,17.65,1.182,0.8718,
MS,Investment Banking,2026-02-12,78.8,,33.3,168.06,155.7,0,20.82,1.182,0.8718,
MS,Investment Banking,2026-02-13,78.8,,31.4,171.15,155.7,0,20.6,1.182,0.8718,
MS,Investment Banking,2026-02-17,78.8,,32.8,171.54,158.55,0,20.29,1.182,0.8718,
MS,Investment Banking,2026-02-18,78.8,,32.3,176.59,161.47,0,19.62,1.182,0.8718,
MS,Investment Banking,2026-02-19,78.8,,32.4,174.37,164.32,0,20.23,1.182,0.8718,
MS,Investment Banking,2026-02-20,78.8,,31.7,175.41,164.32,0,19.09,1.182,0.8718,
MS,Investment Banking,2026-02-23,78.8,,33.1,166.8,165.65,0,21.01,1.182,0.8718,
MS,Investment Banking,2026-02-24,78.8,,33.9,168.79,163.23,0,19.55,1.182,0.8718,
MS,Investment Banking,2026-02-25,78.8,,35.4,173.73,158.39,0,17.93,1.182,0.8718,
MS,Investment Banking,2026-02-26,78.8,,34.7,177.49,164.57,0,18.63,1.182,0.8718,65.9
MS,Investment Banking,2026-02-27,78.8,,31.6,166.51,164.57,0,19.86,1.182,0.8718,52.23
MS,Investment Banking,2026-03-02,78.8,,32.9,167.0,166.17,0,21.44,1.182,0.8718,52.7
MS,Investment Banking,2026-03-03,78.8,,32.9,165.95,165.81,0,23.57,1.182,0.8718,51.52
MS,Investment Banking,2026-03-04,78.8,,32.4,167.58,166.55,0,21.15,1.182,0.8718,53.27
MS,Investment Banking,2026-03-05,78.8,,29.9,162.55,166.55,1,23.75,1.182,0.8718,47.59
MS,Investment Banking,2026-03-06,78.8,20.9,29.8,160.27,166.55,1,29.49,1.182,0.8718,45.23
MS,Investment Banking,2026-03-09,78.8,20.4,34.3,160.45,176.02,1,25.5,1.182,0.8718,45.46
MS,Investment Banking,2026-03-10,78.8,21.4,32.8,160.75,178.16,1,24.93,1.182,0.8718,45.87
MS,Investment Banking,2026-03-11,78.8,22.2,33.2,160.89,177.64,1,24.23,1.182,0.8718,46.07
MS,Investment Banking,2026-03-12,78.8,14.9,32.2,154.37,181.14,1,27.29,1.182,0.8718,38.8
MS,Investment Banking,2026-03-13,78.8,16.1,31.7,154.87,181.14,1,27.19,1.182,0.8718,39.59
C,Banking,2026-02-09,49.4,,42.5,123.77,109.19,0,17.36,1.085,,
C,Banking,2026-02-10,49.4,,44.9,122.15,105.5,0,17.79,1.085,,
C,Banking,2026-02-11,49.4,,44.4,117.39,105.69,0,17.65,1.085,,
C,Banking,2026-02-12,49.4,,46.3,111.15,107.35,0,20.82,1.085,,
C,Banking,2026-02-13,49.4,,48.6,110.86,107.35,0,20.6,1.085,,
C,Banking,2026-02-17,49.4,,53.4,113.78,109.85,0,20.29,1.085,,
C,Banking,2026-02-18,49.4,,52.8,116.27,109.52,0,19.62,1.085,,
C,Banking,2026-02-19,49.4,,54.8,115.55,111.64,0,20.23,1.085,,
C,Banking,2026-02-20,49.4,,53.3,116.0,111.64,0,19.09,1.085,,
C,Banking,2026-02-23,49.4,,49.3,110.75,114.48,1,21.01,1.085,,
C,Banking,2026-02-24,49.4,,46.2,109.56,112.41,1,19.55,1.085,,
C,Banking,2026-02-25,49.4,,48.8,114.34,107.38,0,17.93,1.085,,
C,Banking,2026-02-26,49.4,,48.7,116.19,113.41,0,18.63,1.085,,57.25
C,Banking,2026-02-27,49.4,,47.9,110.19,113.41,1,19.86,1.085,,46.59
C,Banking,2026-03-02,49.4,,46.4,111.45,115.3,1,21.44,1.085,,48.75
C,Banking,2026-03-03,49.4,,47.3,110.76,115.25,1,23.57,1.085,,47.62
C,Banking,2026-03-04,49.4,,47.2,111.32,117.36,1,21.15,1.085,,48.66
C,Banking,2026-03-05,49.4,,45.6,108.95,117.36,1,23.75,1.085,,44.61
C,Banking,2026-03-06,49.4,19.7,45.3,106.53,117.36,1,29.49,1.085,,40.86
C,Banking,2026-03-09,49.4,19.0,50.1,106.59,123.49,1,25.5,1.085,,41.0
C,Banking,2026-03-10,49.4,26.5,52.2,108.97,124.92,1,24.93,1.085,,46.14
C,Banking,2026-03-11,49.4,31.6,50.5,109.19,124.39,1,24.23,1.085,,46.6
C,Banking,2026-03-12,49.4,21.3,50.9,105.5,126.28,1,27.29,1.085,,40.34
C,Banking,2026-03-13,49.4,22.7,49.3,105.69,126.28,1,27.19,1.085,,40.78
BLK,Asset Management,2026-02-06,58.4,,47.1,1056.38,957.67,0,20.37,1.493,,
BLK,Asset Management,2026-02-09,58.4,,42.4,1079.9,951.17,0,17.36,1.493,,
BLK,Asset Management,2026-02-10,58.4,,48.5,1087.78,922.9,0,17.79,1.493,,
BLK,Asset Management,2026-02-11,58.4,,47.3,1082.88,924.11,0,17.65,1.493,,
BLK,Asset Management,2026-02-12,58.4,,49.9,1055.63,943.26,0,20.82,1.493,,
BLK,Asset Management,2026-02-13,58.4,,50.0,1071.51,943.26,0,20.6,1.493,,
BLK,Asset Management,2026-02-17,58.4,,58.4,1072.67,969.6,0,20.29,1.493,,
BLK,Asset Management,2026-02-18,58.4,,52.2,1092.26,957.91,0,19.62,1.493,,
BLK,Asset Management,2026-02-19,58.4,,54.4,1081.28,974.58,0,20.23,1.493,,
BLK,Asset Management,2026-02-20,58.4,,54.0,1093.64,974.58,0,19.09,1.493,,
BLK,Asset Management,2026-02-23,58.4,,48.3,1071.01,981.35,0,21.01,1.493,,
BLK,Asset Management,2026-02-24,58.4,,47.7,1081.05,968.46,0,19.55,1.493,,
BLK,Asset Management,2026-02-25,58.4,,50.3,1093.78,933.85,0,17.93,1.493,,
BLK,Asset Management,2026-02-26,58.4,,48.4,1090.27,961.71,0,18.63,1.493,,80.71
BLK,Asset Management,2026-02-27,58.4,,45.1,1063.23,961.71,0,19.86,1.493,,71.85
BLK,Asset Management,2026-03-02,58.4,,53.3,1068.31,957.4,0,21.44,1.493,,72.46
BLK,Asset Management,2026-03-03,58.4,,57.4,1052.59,966.56,0,23.57,1.493,,67.56
BLK,Asset Management,2026-03-04,58.4,,58.2,1049.23,959.41,0,21.15,1.493,,66.53
BLK,Asset Management,2026-03-05,58.4,,55.7,1035.0,959.41,0,23.75,1.493,,62.19
BLK,Asset Management,2026-03-06,58.4,22.8,57.8,955.45,959.41,1,29.49,1.493,,44.64
BLK,Asset Management,2026-03-09,58.4,22.3,56.3,957.67,1001.54,1,25.5,1.493,,45.11
BLK,Asset Management,2026-03-10,58.4,21.7,53.9,967.36,1001.62,1,24.93,1.493,,47.2
BLK,Asset Management,2026-03-11,58.4,19.0,54.2,951.17,999.31,1,24.23,1.493,,44.17
BLK,Asset Management,2026-03-12,58.4,15.3,47.1,922.9,1023.65,1,27.29,1.493,,39.43
BLK,Asset Management,2026-03-13,58.4,15.8,47.1,924.11,1023.65,1,27.19,1.493,,39.73
BRK-B,Conglomerate,2026-02-06,64.7,,87.6,508.09,497.2,0,20.37,0.699,,
BRK-B,Conglomerate,2026-02-09,64.7,,69.4,498.08,493.57,0,17.36,0.699,,
BRK-B,Conglomerate,2026-02-10,64.7,,60.5,500.3,491.89,0,17.79,0.699,,
BRK-B,Conglomerate,2026-02-11,64.7,,60.5,500.02,490.03,0,17.65,0.699,,
BRK-B,Conglomerate,2026-02-12,64.7,,61.8,500.01,492.21,0,20.82,0.699,,
BRK-B,Conglomerate,2026-02-13,64.7,,59.0,497.55,492.21,0,20.6,0.699,,
BRK-B,Conglomerate,2026-02-17,64.7,,47.9,503.41,481.48,0,20.29,0.699,,
BRK-B,Conglomerate,2026-02-18,64.7,,51.1,499.07,480.94,0,19.62,0.699,,
BRK-B,Conglomerate,2026-02-19,64.7,,40.7,496.94,479.98,0,20.23,0.699,,
BRK-B,Conglomerate,2026-02-20,64.7,,36.3,498.2,479.98,0,19.09,0.699,,
BRK-B,Conglomerate,2026-02-23,64.7,,32.1,494.09,476.19,0,21.01,0.699,,
BRK-B,Conglomerate,2026-02-24,64.7,,33.4,494.51,475.27,0,19.55,0.699,,
BRK-B,Conglomerate,2026-02-25,64.7,,36.4,493.99,468.49,0,17.93,0.699,,
BRK-B,Conglomerate,2026-02-26,64.7,,35.2,502.67,479.2,0,18.63,0.699,,17.72
BRK-B,Conglomerate,2026-02-27,64.7,,37.1,504.95,479.2,0,19.86,0.699,,20.12
BRK-B,Conglomerate,2026-03-02,64.7,,46.2,480.17,478.5,0,21.44,0.699,,14.99
BRK-B,Conglomerate,2026-03-03,64.7,,47.0,481.36,477.35,0,23.57,0.699,,16.1
BRK-B,Conglomerate,2026-03-04,64.7,,51.5,487.48,476.38,0,21.15,0.699,,21.74
BRK-B,Conglomerate,2026-03-05,64.7,,48.4,500.4,476.38,0,23.75,0.699,,32.11
BRK-B,Conglomerate,2026-03-06,64.7,45.7,49.5,498.98,476.38,0,29.49,0.699,,31.61
BRK-B,Conglomerate,2026-03-09,64.7,46.3,47.0,497.2,479.75,0,25.5,0.699,,30.97
BRK-B,Conglomerate,2026-03-10,64.7,44.3,49.1,494.14,485.2,0,24.93,0.699,,29.84
BRK-B,Conglomerate,2026-03-11,64.7,43.9,56.4,493.57,479.9,0,24.23,0.699,,29.62
BRK-B,Conglomerate,2026-03-12,64.7,42.4,52.3,491.89,480.19,0,27.29,0.699,,28.96
BRK-B,Conglomerate,2026-03-13,64.7,40.7,57.2,490.03,480.19,0,27.19,0.699,,28.2
V,Financial Services,2026-02-09,62.7,,46.9,325.58,308.96,0,17.36,0.799,1.6798,
V,Financial Services,2026-02-10,62.7,,43.6,328.17,306.5,0,17.79,0.799,1.6798,
V,Financial Services,2026-02-11,62.7,,43.3,329.24,307.14,0,17.65,0.799,1.6798,
V,Financial Services,2026-02-12,62.7,,42.8,324.18,310.11,0,20.82,0.799,1.6798,
V,Financial Services,2026-02-13,62.7,,42.2,314.08,310.11,0,20.6,0.799,1.6798,
V,Financial Services,2026-02-17,62.7,,40.2,319.5,299.71,0,20.29,0.799,1.6798,
V,Financial Services,2026-02-18,62.7,,41.4,320.3,301.62,0,19.62,0.799,1.6798,
V,Financial Services,2026-02-19,62.7,,38.4,318.93,304.44,0,20.23,0.799,1.6798,
V,Financial Services,2026-02-20,62.7,,39.0,320.95,304.44,0,19.09,0.799,1.6798,
V,Financial Services,2026-02-23,62.7,,36.6,306.52,304.91,0,21.01,0.799,1.6798,
V,Financial Services,2026-02-24,62.7,,36.8,307.22,305.53,0,19.55,0.799,1.6798,
V,Financial Services,2026-02-25,62.7,,39.1,312.99,295.52,0,17.93,0.799,1.6798,
V,Financial Services,2026-02-26,62.7,,36.1,316.7,302.24,0,18.63,0.799,1.6798,23.09
V,Financial Services,2026-02-27,62.7,,39.2,320.14,302.24,0,19.86,0.799,1.6798,26.86
V,Financial Services,2026-03-02,62.7,,39.5,320.51,298.51,0,21.44,0.799,1.6798,27.28
V,Financial Services,2026-03-03,62.7,,41.0,320.83,300.8,0,23.57,0.799,1.6798,27.66
V,Financial Services,2026-03-04,62.7,,39.8,320.47,303.33,0,21.15,0.799,1.6798,27.48
V,Financial Services,2026-03-05,62.7,,38.0,319.8,303.33,0,23.75,0.799,1.6798,27.14
V,Financial Services,2026-03-06,62.7,43.5,41.8,317.36,303.33,0,29.49,0.799,1.6798,25.87
V,Financial Services,2026-03-09,62.7,41.7,39.6,315.97,308.96,0,25.5,0.799,1.6798,25.15
V,Financial Services,2026-03-10,62.7,39.0,40.8,314.43,308.29,0,24.93,0.799,1.6798,24.34
V,Financial Services,2026-03-11,62.7,31.0,41.1,308.96,304.36,0,24.23,0.799,1.6798,21.68
V,Financial Services,2026-03-12,62.7,26.6,41.0,306.5,309.39,1,27.29,0.799,1.6798,20.59
V,Financial Services,2026-03-13,62.7,27.3,40.4,307.14,309.39,1,27.19,0.799,1.6798,21.69
MA,Financial Services,2026-02-06,66.0,,50.0,548.74,517.72,0,20.37,0.831,1.2808,
MA,Financial Services,2026-02-09,66.0,,45.9,535.33,504.0,0,17.36,0.831,1.2808,
MA,Financial Services,2026-02-10,66.0,,46.0,540.39,497.31,0,17.79,0.831,1.2808,
MA,Financial Services,2026-02-11,66.0,,46.8,537.46,497.99,0,17.65,0.831,1.2808,
MA,Financial Services,2026-02-12,66.0,,46.8,527.46,508.5,0,20.82,0.831,1.2808,
MA,Financial Services,2026-02-13,66.0,,45.2,518.36,508.5,0,20.6,0.831,1.2808,
MA,Financial Services,2026-02-17,66.0,,45.9,521.93,491.14,0,20.29,0.831,1.2808,
MA,Financial Services,2026-02-18,66.0,,46.4,527.98,496.32,0,19.62,0.831,1.2808,
MA,Financial Services,2026-02-19,66.0,,46.7,520.26,500.38,0,20.23,0.831,1.2808,
MA,Financial Services,2026-02-20,66.0,,47.8,526.41,500.38,0,19.09,0.831,1.2808,
MA,Financial Services,2026-02-23,66.0,,52.9,496.03,502.76,1,21.01,0.831,1.2808,
MA,Financial Services,2026-02-24,66.0,,53.3,498.0,500.75,1,19.55,0.831,1.2808,
MA,Financial Services,2026-02-25,66.0,,54.6,509.39,484.24,0,17.93,0.831,1.2808,
MA,Financial Services,2026-02-26,66.0,,57.1,514.77,499.66,0,18.63,0.831,1.2808,20.47
MA,Financial Services,2026-02-27,66.0,,56.1,517.21,499.66,0,19.86,0.831,1.2808,21.85
MA,Financial Services,2026-03-02,66.0,,51.6,521.0,491.65,0,21.44,0.831,1.2808,24.06
MA,Financial Services,2026-03-03,66.0,,52.1,524.32,493.44,0,23.57,0.831,1.2808,26.02
MA,Financial Services,2026-03-04,66.0,,53.2,522.92,501.5,0,21.15,0.831,1.2808,25.72
MA,Financial Services,2026-03-05,66.0,,53.3,524.66,501.5,0,23.75,0.831,1.2808,26.86
MA,Financial Services,2026-03-06,66.0,47.7,50.6,522.34,501.5,0,29.49,0.831,1.2808,26.28
MA,Financial Services,2026-03-09,66.0,44.7,55.5,517.72,507.12,0,25.5,0.831,1.2808,25.12
MA,Financial Services,2026-03-10,66.0,42.2,56.2,514.72,503.57,0,24.93,0.831,1.2808,24.37
MA,Financial Services,2026-03-11,66.0,33.2,55.3,504.0,498.66,0,24.23,0.831,1.2808,21.85
MA,Financial Services,2026-03-12,66.0,26.4,55.5,497.31,508.58,1,27.29,0.831,1.2808,20.43
MA,Financial Services,2026-03-13,66.0,26.2,54.3,497.99,508.58,1,27.19,0.831,1.2808,20.99
PYPL,FinTech,2026-02-06,81.1,,18.9,40.42,46.16,1,20.37,1.411,0.2264,
PYPL,FinTech,2026-02-09,81.1,,26.9,41.15,45.57,1,17.36,1.411,0.2264,
PYPL,FinTech,2026-02-10,81.1,,26.4,41.49,44.36,1,17.79,1.411,0.2264,
PYPL,FinTech,2026-02-11,81.1,,30.7,40.46,44.9,1,17.65,1.411,0.2264,
PYPL,FinTech,2026-02-12,81.1,,32.2,39.08,45.42,1,20.82,1.411,0.2264,
PYPL,FinTech,2026-02-13,81.1,,30.7,40.29,45.42,1,20.6,1.411,0.2264,
PYPL,FinTech,2026-02-17,81.1,,35.2,40.81,44.19,1,20.29,1.411,0.2264,
PYPL,FinTech,2026-02-18,81.1,,33.2,41.45,44.01,1,19.62,1.411,0.2264,
PYPL,FinTech,2026-02-19,81.1,,34.5,41.73,45.49,1,20.23,1.411,0.2264,
PYPL,FinTech,2026-02-20,81.1,,29.2,41.65,45.49,1,19.09,1.411,0.2264,
PYPL,FinTech,2026-02-23,81.1,,26.8,44.05,44.85,1,21.01,1.411,0.2264,
PYPL,FinTech,2026-02-24,81.1,,30.5,47.02,45.2,0,19.55,1.411,0.2264,
PYPL,FinTech,2026-02-25,81.1,,29.4,47.32,43.59,0,17.93,1.411,0.2264,
PYPL,FinTech,2026-02-26,81.1,,31.0,45.53,45.23,0,18.63,1.411,0.2264,77.81
PYPL,FinTech,2026-02-27,81.1,,32.5,46.21,45.23,0,19.86,1.411,0.2264,78.94
PYPL,FinTech,2026-03-02,81.1,,38.9,45.63,44.63,0,21.44,1.411,0.2264,75.43
PYPL,FinTech,2026-03-03,81.1,,41.0,46.38,45.34,0,23.57,1.411,0.2264,76.86
PYPL,FinTech,2026-03-04,81.1,,39.9,46.75,45.48,0,21.15,1.411,0.2264,77.56
PYPL,FinTech,2026-03-05,81.1,,37.7,47.64,45.48,0,23.75,1.411,0.2264,79.18
PYPL,FinTech,2026-03-06,81.1,80.0,37.8,46.97,45.48,0,29.49,1.411,0.2264,74.8
PYPL,FinTech,2026-03-09,81.1,76.7,34.3,46.16,45.85,0,25.5,1.411,0.2264,69.78
PYPL,FinTech,2026-03-10,81.1,63.8,31.3,45.02,45.98,1,24.93,1.411,0.2264,63.34
PYPL,FinTech,2026-03-11,81.1,59.6,31.3,45.57,45.24,0,24.23,1.411,0.2264,65.02
PYPL,FinTech,2026-03-12,81.1,38.3,32.4,44.36,47.51,1,27.29,1.411,0.2264,58.66
PYPL,FinTech,2026-03-13,81.1,42.3,35.9,44.9,47.51,1,27.19,1.411,0.2264,60.51
AXISBANK.NS,Banking,2026-02-09,66.6,,56.0,1341.4,1255.8,0,17.36,0.435,4.231,
AXISBANK.NS,Banking,2026-02-10,66.6,,56.2,1356.7,1234.5,0,17.79,0.435,4.231,
AXISBANK.NS,Banking,2026-02-11,66.6,,52.0,1347.3,1197.3,0,17.65,0.435,4.231,
AXISBANK.NS,Banking,2026-02-12,66.6,,45.5,1340.0,1214.7,0,20.82,0.435,4.231,
AXISBANK.NS,Banking,2026-02-13,66.6,,43.0,1332.3,1214.7,0,20.6,0.435,4.231,
AXISBANK.NS,Banking,2026-02-17,66.6,,49.0,1357.2,1207.0,0,20.29,0.435,4.231,
AXISBANK.NS,Banking,2026-02-18,66.6,,49.5,1377.0,1203.9,0,19.62,0.435,4.231,
AXISBANK.NS,Banking,2026-02-19,66.6,,47.6,1356.6,1170.6,0,20.23,0.435,4.231,
AXISBANK.NS,Banking,2026-02-20,66.6,,47.5,1368.3,1170.6,0,19.09,0.435,4.231,
AXISBANK.NS,Banking,2026-02-23,66.6,,44.2,1386.7,1222.1,0,21.01,0.435,4.231,
AXISBANK.NS,Banking,2026-02-24,66.6,,41.8,1387.6,1205.2,0,19.55,0.435,4.231,
AXISBANK.NS,Banking,2026-02-25,66.6,,35.6,1403.0,1205.2,0,17.93,0.435,4.231,72.4
AXISBANK.NS,Banking,2026-02-26,66.6,,31.2,1395.5,1161.3,0,18.63,0.435,4.231,67.31
AXISBANK.NS,Banking,2026-02-27,66.6,,36.6,1383.9,1161.3,0,19.86,0.435,4.231,60.26
AXISBANK.NS,Banking,2026-03-02,66.6,,34.8,1372.3,1193.1,0,21.44,0.435,4.231,54.15
AXISBANK.NS,Banking,2026-03-04,66.6,,35.7,1351.3,1245.3,0,21.15,0.435,4.231,45.21
AXISBANK.NS,Banking,2026-03-05,66.6,,40.3,1349.1,1245.3,0,23.75,0.435,4.231,44.39
AXISBANK.NS,Banking,2026-03-06,66.6,28.5,38.4,1315.8,1245.3,0,29.49,0.435,4.231,34.2
AXISBANK.NS,Banking,2026-03-09,66.6,21.0,38.6,1288.3,1333.0,1,25.5,0.435,4.231,28.4
AXISBANK.NS,Banking,2026-03-10,66.6,25.6,44.1,1314.7,1318.5,1,24.93,0.435,4.231,39.08
AXISBANK.NS,Banking,2026-03-11,66.6,18.7,41.7,1255.8,1350.8,1,24.23,0.435,4.231,28.77
AXISBANK.NS,Banking,2026-03-12,66.6,20.9,42.3,1234.5,1353.6,1,27.29,0.435,4.231,26.09
AXISBANK.NS,Banking,2026-03-13,66.6,16.7,38.1,1197.3,1353.6,1,27.19,0.435,4.231,22.2
HDFCBANK.NS,Banking,2026-02-09,75.3,,59.2,937.25,833.95,0,17.36,0.487,1.5418,
HDFCBANK.NS,Banking,2026-02-10,75.3,,54.4,932.4,832.75,0,17.79,0.487,1.5418,
HDFCBANK.NS,Banking,2026-02-11,75.3,,54.4,927.1,817.0,0,17.65,0.487,1.5418,
HDFCBANK.NS,Banking,2026-02-12,75.3,,45.7,920.6,840.6,0,20.82,0.487,1.5418,
HDFCBANK.NS,Banking,2026-02-13,75.3,,41.8,903.9,840.6,0,20.6,0.487,1.5418,
HDFCBANK.NS,Banking,2026-02-17,75.3,,29.8,925.7,798.2,0,20.29,0.487,1.5418,
HDFCBANK.NS,Banking,2026-02-18,75.3,,31.3,924.7,780.45,0,19.62,0.487,1.5418,
HDFCBANK.NS,Banking,2026-02-19,75.3,,30.3,915.6,744.15,0,20.23,0.487,1.5418,
HDFCBANK.NS,Banking,2026-02-20,75.3,,35.3,911.85,744.15,0,19.09,0.487,1.5418,
HDFCBANK.NS,Banking,2026-02-23,75.3,,45.9,923.6,782.3,0,21.01,0.487,1.5418,
HDFCBANK.NS,Banking,2026-02-24,75.3,,48.7,910.5,756.2,0,19.55,0.487,1.5418,
HDFCBANK.NS,Banking,2026-02-25,75.3,,49.6,907.6,756.2,0,17.93,0.487,1.5418,26.28
HDFCBANK.NS,Banking,2026-02-26,75.3,,46.7,898.6,731.55,0,18.63,0.487,1.5418,23.68
HDFCBANK.NS,Banking,2026-02-27,75.3,,50.5,887.75,731.55,0,19.86,0.487,1.5418,20.98
HDFCBANK.NS,Banking,2026-03-02,75.3,,43.2,879.4,742.25,0,21.44,0.487,1.5418,19.17
HDFCBANK.NS,Banking,2026-03-04,75.3,,43.5,868.65,771.0,0,21.15,0.487,1.5418,17.12
HDFCBANK.NS,Banking,2026-03-05,75.3,,46.9,877.75,771.0,0,23.75,0.487,1.5418,24.48
HDFCBANK.NS,Banking,2026-03-06,75.3,18.2,47.4,857.05,771.0,0,29.49,0.487,1.5418,20.11
HDFCBANK.NS,Banking,2026-03-09,75.3,17.0,37.1,840.7,816.1,0,25.5,0.487,1.5418,17.45
HDFCBANK.NS,Banking,2026-03-10,75.3,20.6,50.0,849.45,797.7,0,24.93,0.487,1.5418,23.29
HDFCBANK.NS,Banking,2026-03-11,75.3,16.5,45.0,833.95,810.3,0,24.23,0.487,1.5418,20.52
HDFCBANK.NS,Banking,2026-03-12,75.3,16.6,39.9,832.75,794.7,0,27.29,0.487,1.5418,20.32
HDFCBANK.NS,Banking,2026-03-13,75.3,15.7,27.7,817.0,794.7,0,27.19,0.487,1.5418,17.85
ICICIBANK.NS,Banking,2026-02-09,61.7,,84.9,1396.3,1294.6,0,17.36,0.288,,
ICICIBANK.NS,Banking,2026-02-10,61.7,,86.1,1406.5,1266.5,0,17.79,0.288,,
ICICIBANK.NS,Banking,2026-02-11,61.7,,86.4,1406.1,1254.8,0,17.65,0.288,,
ICICIBANK.NS,Banking,2026-02-12,61.7,,72.5,1430.0,1272.9,0,20.82,0.288,,
ICICIBANK.NS,Banking,2026-02-13,61.7,,71.4,1414.6,1272.9,0,20.6,0.288,,
ICICIBANK.NS,Banking,2026-02-17,61.7,,49.0,1407.5,1250.1,0,20.29,0.288,,
ICICIBANK.NS,Banking,2026-02-18,61.7,,45.1,1408.2,1245.4,0,19.62,0.288,,
ICICIBANK.NS,Banking,2026-02-19,61.7,,39.3,1388.8,1222.7,0,20.23,0.288,,
ICICIBANK.NS,Banking,2026-02-20,61.7,,51.4,1394.5,1222.7,0,19.09,0.288,,
ICICIBANK.NS,Banking,2026-02-23,61.7,,46.8,1399.4,1259.7,0,21.01,0.288,,
ICICIBANK.NS,Banking,2026-02-24,61.7,,41.8,1384.8,1233.8,0,19.55,0.288,,
ICICIBANK.NS,Banking,2026-02-25,61.7,,40.8,1400.5,1233.8,0,17.93,0.288,,29.99
ICICIBANK.NS,Banking,2026-02-26,61.7,,37.0,1404.9,1205.9,0,18.63,0.288,,32.29
ICICIBANK.NS,Banking,2026-02-27,61.7,,40.8,1378.9,1205.9,0,19.86,0.288,,26.7
ICICIBANK.NS,Banking,2026-03-02,61.7,,32.5,1374.0,1212.7,0,21.44,0.288,,25.79
ICICIBANK.NS,Banking,2026-03-04,61.7,,39.9,1365.4,1231.4,0,21.15,0.288,,24.24
ICICIBANK.NS,Banking,2026-03-05,61.7,,46.4,1357.6,1231.4,0,23.75,0.288,,22.89
ICICIBANK.NS,Banking,2026-03-06,61.7,22.4,40.9,1313.4,1231.4,0,29.49,0.288,,17.09
ICICIBANK.NS,Banking,2026-03-09,61.7,16.7,29.8,1278.4,1309.2,1,25.5,0.288,,14.05
ICICIBANK.NS,Banking,2026-03-10,61.7,18.0,39.5,1311.9,1281.3,0,24.93,0.288,,27.36
ICICIBANK.NS,Banking,2026-03-11,61.7,17.2,35.6,1294.6,1321.9,1,24.23,0.288,,25.19
ICICIBANK.NS,Banking,2026-03-12,61.7,16.2,39.5,1266.5,1351.1,1,27.29,0.288,,22.12
ICICIBANK.NS,Banking,2026-03-13,61.7,15.9,30.3,1254.8,1351.1,1,27.19,0.288,,20.98
SBIN.NS,Banking,2026-02-09,70.0,,58.5,1146.0,1091.1,0,17.36,0.459,1.2445,
SBIN.NS,Banking,2026-02-10,70.0,,51.3,1144.1,1085.2,0,17.79,0.459,1.2445,
SBIN.NS,Banking,2026-02-11,70.0,,46.1,1182.9,1047.0,0,17.65,0.459,1.2445,
SBIN.NS,Banking,2026-02-12,70.0,,39.4,1192.4,1066.7,0,20.82,0.459,1.2445,
SBIN.NS,Banking,2026-02-13,70.0,,41.8,1198.6,1066.7,0,20.6,0.459,1.2445,
SBIN.NS,Banking,2026-02-17,70.0,,33.6,1213.4,1048.9,0,20.29,0.459,1.2445,
SBIN.NS,Banking,2026-02-18,70.0,,33.5,1218.9,1058.0,0,19.62,0.459,1.2445,
SBIN.NS,Banking,2026-02-19,70.0,,32.3,1205.7,1031.9,0,20.23,0.459,1.2445,
